Customer_ID,Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Tenure_Months,Credit_Limit,Credit_Score,Avg_Utilization_Ratio,Revolving_Balance,Avg_Open_To_Buy,Total_Spend_12m,Avg_Transaction_Amount,Total_Trans_Count_12m,Months_Inactive_12m,Contacts_Count_12m,Num_Products,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Payment_Ratio,Late_Payments_12m,Digital_Engagement_Score,Reward_Points_Balance,Travel_Spend_Pct,Dining_Spend_Pct,Intl_Spend_Pct,Cashback_Redeemed_12m,NPS_Score,Mobile_App_Logins_12m,Paperless_Billing,Autopay_Enrolled,Join_Date,Churn
AMEX0100880,59,M,Some College,Married,Less than $40K,Blue,252,6706.1,679,0.1019,234.4,6471.7,958.57,9.78,98,0,1,2,0.8622,1.0943,0.8176,0,91.72,185307,0.0673,0.31,0.1512,928.81,4,245,1,1,2021-08-08,0
AMEX0100881,54,M,Some College,Married,$80K-$120K,Green,105,19273.53,637,0.2988,2208.71,17064.82,2925.02,19.63,149,4,0,4,0.8993,1.1829,0.4423,0,31.46,171096,0.0251,0.1299,0.2495,257.19,7,333,1,1,2002-04-26,1
AMEX0100882,30,F,Some College,Married,$40K-$60K,Blue,160,7880.52,839,0.3348,790.07,7090.45,1834.52,9.27,198,4,2,3,1.4325,1.0798,0.8929,0,25.12,305026,0.3717,0.2198,0.2338,411.05,2,241,0,1,2024-09-15,1
AMEX0100883,65,F,Post-Graduate,Single,Less than $40K,Blue,49,5466.92,753,0.2724,766.88,4700.04,1565.83,78.29,20,1,1,2,1.1698,0.6687,0.6548,1,76.72,219306,0.0355,0.0661,0.2978,406.77,9,247,1,1,2020-06-11,0
AMEX0100884,24,F,Some College,Married,$40K-$60K,Blue,197,5064.81,833,0.0741,100.06,4964.75,276.95,9.89,28,2,1,3,1.2304,1.2046,0.4891,1,54.68,142290,0.1022,0.2884,0.1265,742.45,6,84,0,1,2003-05-22,0
AMEX0100885,59,M,Post-Graduate,Single,Less than $40K,Centurion,32,139099.35,837,0.4398,46224.32,92875.03,84918.95,633.72,134,2,0,2,1.2785,1.8982,0.7823,0,51.74,483812,0.2717,0.11,0.2179,0.41,5,25,1,1,2007-01-25,0
AMEX0100886,62,F,Post-Graduate,Married,$40K-$60K,Green,18,6614.9,448,0.1254,256.01,6358.89,491.75,3.97,124,0,3,3,1.2602,1.5984,0.9367,2,28.27,35618,0.2234,0.3711,0.0897,400.63,6,132,0,1,2010-12-07,0
AMEX0100887,46,F,Post-Graduate,Single,Less than $40K,Green,295,17504.37,636,0.0939,577.13,16927.24,2285.09,38.73,59,3,0,1,1.2886,0.6944,0.7919,0,32.81,244511,0.3053,0.0005,0.13,530.43,6,330,0,0,2015-02-26,1
AMEX0100888,24,F,Graduate,Single,$60K-$80K,Gold,288,32595.51,344,0.3129,3512.08,29083.43,9224.63,3074.88,3,3,0,2,0.53,1.2615,0.7975,0,11.6,163701,0.2543,0.0012,0.0657,922.44,0,362,0,1,2006-07-23,1
AMEX0100889,44,M,Post-Graduate,Single,$80K-$120K,Centurion,26,188230.04,311,0.5495,62184.3,126045.74,147765.34,5683.28,26,0,0,3,0.5843,1.2604,0.9724,1,80.69,375289,0.4333,0.1334,0.076,543.54,1,16,1,1,2005-12-12,0
AMEX0100890,49,F,Graduate,Divorced,$80K-$120K,Blue,97,4661.96,714,0.3142,913.6,3748.36,1623.49,17.65,92,2,1,2,0.5963,1.3956,0.9356,1,58.01,87272,0.2591,0.372,0.267,919.63,10,156,0,1,2006-10-20,0
AMEX0100891,25,M,Post-Graduate,Married,Less than $40K,Platinum,61,57111.53,684,0.6265,8348.76,48762.77,48618.67,382.82,127,0,0,2,1.6523,0.7598,0.7174,0,70.84,193231,0.2797,0.2641,0.1064,519.51,4,306,1,1,2005-03-04,0
AMEX0100892,43,M,Some College,Divorced,$40K-$60K,Blue,31,5468.81,485,0.5946,1504.12,3964.69,2950.97,19.54,151,1,1,3,0.6881,1.9512,0.4989,1,86.03,312557,0.1555,0.1048,0.1198,2.28,4,322,0,1,2017-05-04,0
AMEX0100893,58,F,Some College,Married,Less than $40K,Green,84,17344.9,819,0.1085,1469.57,15875.33,2152.28,24.74,87,0,2,2,1.0827,1.6733,0.646,2,50.52,182464,0.2838,0.0316,0.279,271.46,5,130,1,1,2022-10-06,0
AMEX0100894,34,M,Post-Graduate,Married,$60K-$80K,Platinum,154,44297.06,664,0.37,9561.33,34735.73,9292.71,238.27,39,0,0,2,1.0497,1.1447,0.446,5,93.05,460317,0.3158,0.0897,0.2226,141.32,9,52,1,0,2019-09-15,0
AMEX0100895,22,M,Post-Graduate,Single,$60K-$80K,Green,263,11595.09,467,0.3162,3231.88,8363.21,4953.45,29.31,169,0,0,1,0.9551,0.5913,0.3437,0,67.98,377160,0.1091,0.1975,0.0003,862.74,0,120,1,1,2018-05-20,0
AMEX0100896,34,M,Graduate,Divorced,$40K-$60K,Blue,56,3366.17,789,0.3735,321.15,3045.02,1796.22,9.5,189,0,2,4,0.9687,0.6973,0.804,2,30.95,414731,0.262,0.0314,0.0002,20.32,1,144,1,0,2025-01-29,1
AMEX0100897,62,F,Some College,Married,$60K-$80K,Blue,101,6408.99,323,0.3171,440.84,5968.15,2352.05,23.52,100,2,4,4,0.7677,1.2401,0.6314,1,35.13,211205,0.4716,0.3242,0.1589,525.46,8,244,1,0,2025-04-02,0
AMEX0100898,34,M,Some College,Divorced,$40K-$60K,Gold,29,27180.09,489,0.1023,2391.73,24788.36,1843.52,9.45,195,0,2,3,1.3222,0.908,0.366,0,75.44,82563,0.4391,0.0416,0.0754,321.02,5,323,1,1,2012-05-25,0
AMEX0100899,74,M,Graduate,Unknown,$60K-$80K,Blue,62,9498.1,465,0.2528,1398.98,8099.12,2432.66,19.94,122,0,0,1,1.2834,0.9617,0.8153,1,26.81,372404,0.2123,0.2175,0.2772,632.0,8,25,1,0,2025-09-30,0
AMEX0100900,59,F,Some College,Single,$80K-$120K,Blue,152,4419.58,573,0.0404,65.12,4354.46,229.05,9.16,25,2,0,1,0.5003,1.3951,0.7816,0,58.35,473564,0.1351,0.0862,0.1067,639.42,10,340,1,0,2025-02-09,1
AMEX0100901,36,M,Uneducated,Married,$60K-$80K,Green,193,15956.18,526,0.7599,2636.28,13319.9,7425.97,618.83,12,5,5,5,0.9537,0.7874,0.7809,0,19.81,166241,0.0164,0.1654,0.2491,444.33,3,53,1,1,2009-03-11,0
AMEX0100902,28,M,Uneducated,Single,$80K-$120K,Blue,257,5305.72,320,0.1406,374.48,4931.24,668.49,8.36,80,0,1,5,1.5849,0.9493,0.4632,1,30.35,116259,0.4969,0.3304,0.1674,97.37,10,51,0,1,2005-09-04,0
AMEX0100903,57,M,Uneducated,Single,$60K-$80K,Centurion,224,108942.06,703,0.1971,17128.52,91813.54,28229.77,152.59,185,1,3,4,0.7076,1.0158,0.8149,2,25.72,114092,0.312,0.0141,0.1444,884.8,8,335,1,1,2019-12-22,0
AMEX0100904,44,M,Graduate,Married,$120K+,Blue,90,3478.74,683,0.1866,354.99,3123.75,752.96,6.85,110,1,1,2,0.9736,1.8762,0.5842,4,84.65,316530,0.4136,0.3849,0.0561,843.67,7,236,0,1,2003-06-03,0
AMEX0100905,62,F,Post-Graduate,Single,$60K-$80K,Platinum,255,90459.56,666,0.4477,22175.99,68283.57,47330.72,265.9,178,1,2,1,1.0281,1.7185,0.7947,1,67.01,273164,0.1702,0.2675,0.2267,781.46,8,168,0,1,2023-03-28,0
AMEX0100906,46,M,High School,Married,$40K-$60K,Centurion,160,71330.74,626,0.4639,22276.23,49054.51,49304.86,370.71,133,2,6,2,1.0928,0.8708,0.8016,1,79.25,3079,0.1403,0.1585,0.1773,20.93,9,319,0,0,2004-09-19,0
AMEX0100907,39,M,High School,Single,Less than $40K,Green,101,15549.64,804,0.59,7498.53,8051.11,4829.02,26.83,180,0,2,1,1.1385,0.7762,0.7738,1,88.16,1759,0.0645,0.0898,0.1656,251.72,7,99,1,0,2007-05-21,0
AMEX0100908,55,F,Graduate,Married,$40K-$60K,Blue,148,3761.71,741,0.3227,585.31,3176.4,1154.3,25.09,46,1,0,2,0.9242,1.5499,0.5999,3,84.3,243182,0.3626,0.3995,0.1919,414.68,9,249,1,1,2008-10-10,0
AMEX0100909,67,M,High School,Single,$40K-$60K,Blue,33,8917.72,767,0.2284,840.96,8076.76,2461.41,13.02,189,2,2,2,1.3088,1.2541,0.7497,0,66.88,302737,0.033,0.0614,0.2569,589.04,6,42,0,1,2015-02-23,0
AMEX0100910,55,M,Uneducated,Married,$60K-$80K,Green,95,16747.39,653,0.4674,3442.34,13305.05,6256.81,115.87,54,1,1,1,1.608,1.1921,0.6542,5,92.64,492330,0.3394,0.1998,0.2799,212.75,6,189,1,0,2022-04-26,0
AMEX0100911,35,F,Post-Graduate,Divorced,$40K-$60K,Green,65,9731.35,489,0.1154,493.82,9237.53,1490.79,9.87,151,4,1,4,0.5453,0.5151,0.8038,0,22.47,423994,0.1014,0.2335,0.2272,255.83,7,12,1,0,2011-02-13,0
AMEX0100912,61,F,Graduate,Married,Less than $40K,Gold,276,33784.75,838,0.2574,3031.01,30753.74,12451.19,366.21,34,0,1,2,1.0351,1.1086,0.7891,0,37.79,461500,0.4474,0.3021,0.137,773.25,4,355,1,1,2008-05-12,0
AMEX0100913,65,F,Post-Graduate,Married,Less than $40K,Gold,224,47456.33,770,0.1242,2110.9,45345.43,8758.99,74.23,118,4,2,2,0.8929,1.8234,0.7869,0,76.71,204037,0.2171,0.2852,0.0951,714.5,7,230,1,1,2005-09-19,0
AMEX0100914,48,M,Post-Graduate,Single,Less than $40K,Green,224,18109.14,662,0.4007,4458.82,13650.32,5272.79,38.49,137,1,1,2,1.3356,0.5543,0.9055,0,51.56,217262,0.4767,0.3511,0.1949,468.49,8,40,0,0,2018-05-25,0
AMEX0100915,72,M,Some College,Single,$60K-$80K,Gold,191,21318.86,750,0.4405,2314.85,19004.01,6370.22,187.36,34,0,1,3,1.1254,1.3952,0.7062,0,48.09,275933,0.0888,0.0845,0.11,761.35,8,348,0,1,2025-06-16,0
AMEX0100916,36,M,Graduate,Married,$60K-$80K,Centurion,77,143821.02,399,0.4363,36129.98,107691.04,82223.21,657.79,125,6,0,2,1.2821,1.7068,0.7347,3,77.2,22343,0.4602,0.3968,0.2293,792.59,4,46,1,1,2020-08-14,0
AMEX0100917,62,F,High School,Single,Less than $40K,Platinum,213,78651.25,735,0.1271,1542.23,77109.02,14727.82,156.68,94,0,0,5,0.5896,0.9139,0.5979,1,63.03,165835,0.3064,0.0647,0.023,194.75,6,309,1,0,2016-05-25,0
AMEX0100918,55,M,Graduate,Married,Less than $40K,Platinum,263,31282.69,710,0.2438,4038.65,27244.04,9664.24,604.01,16,0,2,1,1.6351,1.8677,0.6198,0,53.58,324682,0.4203,0.3886,0.211,412.71,3,180,1,1,2011-04-01,1
AMEX0100919,61,F,Uneducated,Married,$120K+,Platinum,35,94682.41,509,0.2006,7939.39,86743.02,19327.31,195.23,99,0,0,5,1.4997,1.8527,0.7592,0,49.93,247040,0.4047,0.1607,0.1733,269.71,9,283,0,1,2012-12-30,0
AMEX0100920,43,F,Post-Graduate,Single,Less than $40K,Blue,75,4215.67,806,0.7623,1959.45,2256.22,3100.39,47.7,65,0,1,2,0.8323,1.2739,0.7616,0,74.09,94499,0.4133,0.3891,0.1912,281.81,7,204,1,1,2007-06-03,0
AMEX0100921,64,F,Graduate,Married,$40K-$60K,Platinum,263,67608.74,655,0.4722,17677.95,49930.79,27108.09,255.74,106,0,0,1,0.6265,1.865,0.8971,3,89.55,399152,0.16,0.1593,0.0284,549.13,7,287,1,0,2016-04-16,0
AMEX0100922,65,F,Graduate,Single,Less than $40K,Platinum,100,42718.14,525,0.0752,2596.27,40121.87,3261.61,18.22,179,1,2,2,1.5177,1.2668,0.41,0,52.19,406737,0.1277,0.3794,0.1858,230.23,6,220,0,1,2007-07-02,0
AMEX0100923,24,M,High School,Married,$120K+,Blue,69,4097.52,745,0.2436,798.43,3299.09,1128.65,14.11,80,1,1,3,1.0158,0.845,0.9221,3,34.37,492926,0.0579,0.0784,0.1527,798.85,9,359,1,0,2015-09-01,1
AMEX0100924,22,M,Graduate,Married,$40K-$60K,Gold,118,32959.07,669,0.2012,2356.68,30602.39,4946.33,4946.33,0,2,0,4,1.9555,0.6253,0.6085,0,80.71,448498,0.2903,0.2903,0.2521,862.88,4,78,1,0,2023-03-11,1
AMEX0100925,49,M,Post-Graduate,Married,$60K-$80K,Green,161,16648.37,437,0.2863,2137.0,14511.37,6447.29,61.99,104,6,1,2,0.6178,1.0745,0.6389,0,58.63,122161,0.4496,0.3694,0.0153,4.96,9,328,1,0,2017-09-26,0
AMEX0100926,61,M,Some College,Married,$60K-$80K,Green,168,14402.4,646,0.2425,525.97,13876.43,2999.55,103.43,29,3,2,4,1.9461,0.9501,0.9415,3,41.9,499103,0.2174,0.2409,0.1159,280.19,8,86,1,1,2008-06-21,0
AMEX0100927,55,F,Post-Graduate,Married,$40K-$60K,Green,285,15998.5,722,0.4242,773.55,15224.95,8178.16,151.45,54,2,0,2,0.8675,1.7024,0.6818,0,76.83,26392,0.0073,0.0961,0.0948,765.84,5,289,1,0,2010-09-26,0
AMEX0100928,32,F,Some College,Single,$40K-$60K,Green,154,11207.66,438,0.0573,565.74,10641.92,884.75,4.66,190,2,3,3,0.6587,1.937,0.6819,1,73.8,273527,0.1683,0.195,0.2507,637.04,6,87,1,1,2012-05-12,0
AMEX0100929,26,F,Some College,Married,$120K+,Gold,141,44914.32,590,0.1598,907.64,44006.68,6076.28,45.69,133,0,2,3,1.8784,1.6494,0.6884,2,68.46,274334,0.0982,0.1204,0.099,11.76,9,148,0,1,2007-07-15,0
AMEX0100930,43,F,High School,Single,$80K-$120K,Green,132,10216.64,667,0.2653,2128.35,8088.29,2541.97,24.92,102,2,5,4,1.5006,1.7851,0.5781,1,37.05,313716,0.4054,0.2783,0.2862,535.21,6,190,1,0,2009-08-19,0
AMEX0100931,40,F,Graduate,Married,$80K-$120K,Centurion,195,79023.98,557,0.131,7584.24,71439.74,14147.11,221.05,64,2,3,3,1.3694,0.6641,0.8468,1,86.42,140965,0.3626,0.077,0.2502,40.7,8,24,1,1,2005-06-11,0
AMEX0100932,31,F,Graduate,Married,$60K-$80K,Platinum,33,89001.6,671,0.4514,28588.29,60413.31,33332.58,241.54,138,3,0,4,0.502,1.9088,0.6666,0,61.96,118480,0.3488,0.2145,0.1111,675.61,7,42,1,1,2010-06-29,1
AMEX0100933,49,M,High School,Divorced,$60K-$80K,Blue,116,8642.84,503,0.602,1409.99,7232.85,3574.04,70.08,51,3,1,3,0.5496,1.6874,0.6887,0,62.32,466123,0.1827,0.1793,0.2706,184.64,9,35,1,0,2013-10-22,1
AMEX0100934,32,M,Post-Graduate,Married,$120K+,Green,60,8109.77,754,0.4144,1751.2,6358.57,4613.21,131.81,35,2,1,4,1.8582,0.5742,0.4414,2,51.51,123869,0.1728,0.1373,0.2833,914.57,7,236,1,0,2003-11-08,0
AMEX0100935,57,F,Graduate,Divorced,$40K-$60K,Blue,205,9668.68,635,0.3997,2792.81,6875.87,4473.86,109.12,41,3,2,3,1.5118,1.2207,0.6133,0,77.18,277510,0.1437,0.1991,0.0483,247.01,8,21,0,1,2023-10-12,0
AMEX0100936,42,M,Uneducated,Married,$40K-$60K,Platinum,10,34722.25,817,0.1405,1627.83,33094.42,7277.05,139.94,52,2,0,2,1.5663,1.4195,0.8878,0,59.14,291046,0.3014,0.3104,0.1043,525.35,3,360,1,1,2003-07-28,0
AMEX0100937,37,F,Post-Graduate,Single,$80K-$120K,Blue,296,9904.36,564,0.0721,105.37,9798.99,813.49,17.68,46,1,3,3,1.9484,1.3958,0.7248,0,58.07,181450,0.2042,0.1023,0.1344,986.5,7,107,1,0,2012-08-02,0
AMEX0100938,68,F,Post-Graduate,Married,$60K-$80K,Platinum,236,49651.54,717,0.3192,8108.28,41543.26,20462.25,215.39,95,3,1,2,1.5038,1.9387,0.7127,0,75.65,406245,0.3543,0.234,0.2053,256.08,9,106,1,0,2020-11-29,0
AMEX0100939,33,M,Graduate,Single,$40K-$60K,Green,252,17128.09,453,0.1532,838.52,16289.57,1560.7,11.91,131,2,2,2,0.8946,1.6595,0.9054,0,36.44,288657,0.397,0.1264,0.0671,969.64,9,252,0,1,2023-12-20,0
AMEX0100940,54,M,High School,Married,$60K-$80K,Blue,289,6247.53,627,0.279,265.15,5982.38,2491.44,16.61,150,0,4,3,0.5284,0.8598,0.5819,2,59.64,283668,0.0107,0.1609,0.1005,676.97,7,174,1,1,2009-01-20,0
AMEX0100941,60,F,Post-Graduate,Married,$60K-$80K,Green,135,17695.52,484,0.3042,639.64,17055.88,5769.55,37.96,152,1,3,2,1.9808,1.9217,0.6236,0,38.66,160164,0.4581,0.0329,0.0942,298.44,10,48,0,1,2023-07-21,0
AMEX0100942,41,F,Graduate,Single,$80K-$120K,Green,284,12780.17,538,0.0759,457.74,12322.43,796.29,6.58,121,2,1,2,0.828,0.6216,0.7265,0,71.61,404516,0.3928,0.2892,0.2491,604.89,0,97,1,0,2025-04-12,1
AMEX0100943,37,F,Graduate,Married,$80K-$120K,Blue,68,7587.83,524,0.2503,389.98,7197.85,2802.18,34.59,81,0,1,1,1.5791,1.1203,0.6738,1,84.79,378030,0.4333,0.0089,0.1596,776.65,4,146,0,1,2013-03-27,0
AMEX0100944,77,F,High School,Married,$40K-$60K,Platinum,69,38935.18,664,0.2706,8697.08,30238.1,13959.45,148.5,94,2,0,1,1.3175,0.9276,0.6257,1,36.3,47448,0.3112,0.3475,0.0915,984.14,9,319,0,0,2007-03-31,0
AMEX0100945,33,F,Graduate,Divorced,$40K-$60K,Green,34,14230.43,833,0.4918,2274.02,11956.41,3932.27,49.15,80,1,2,1,1.2326,1.9458,0.6712,0,41.44,48200,0.0342,0.0897,0.2787,572.01,6,229,0,1,2018-10-16,0
AMEX0100946,46,F,Some College,Married,Less than $40K,Centurion,204,122533.29,725,0.0166,1083.79,121449.5,1731.37,9.51,182,4,2,3,1.7767,0.6952,0.6453,2,61.75,248656,0.282,0.1279,0.0478,746.54,0,166,0,1,2010-12-27,0
AMEX0100947,59,M,Graduate,Married,Less than $40K,Green,283,15252.78,451,0.7068,5265.49,9987.29,13618.23,164.08,83,0,3,2,0.5998,0.6981,0.9908,0,89.22,260993,0.4298,0.281,0.1908,458.93,7,268,1,1,2006-02-11,0
AMEX0100948,38,F,Graduate,Unknown,$40K-$60K,Blue,118,3815.71,301,0.2735,751.43,3064.28,1007.54,5.76,175,4,0,3,0.8479,0.5957,0.8225,1,73.68,486443,0.3911,0.159,0.0524,28.82,8,127,1,1,2021-01-15,0
AMEX0100949,31,F,Graduate,Divorced,$60K-$80K,Gold,250,39820.17,500,0.254,8229.94,31590.23,5405.32,87.18,62,2,0,1,1.9195,1.6588,0.6588,0,27.46,319890,0.1886,0.2595,0.061,90.67,0,327,0,1,2020-08-24,0
AMEX0100950,29,F,Post-Graduate,Unknown,$40K-$60K,Blue,88,4902.97,642,0.4631,1176.76,3726.21,1466.6,34.92,42,4,1,1,0.9414,0.7936,0.7702,0,82.14,407578,0.2708,0.2397,0.1335,145.64,7,6,1,1,2018-08-31,1
AMEX0100951,43,F,High School,Married,$60K-$80K,Gold,257,24636.18,791,0.5281,6711.23,17924.95,16725.06,104.53,160,2,1,4,1.3926,0.5129,0.7434,0,74.97,360211,0.0509,0.2068,0.143,301.92,2,57,1,0,2018-11-12,0
AMEX0100952,43,F,Post-Graduate,Single,$80K-$120K,Blue,41,9684.86,448,0.061,295.56,9389.3,648.12,5.64,115,0,4,2,0.8867,1.0907,0.8113,2,88.75,425118,0.2211,0.2897,0.2003,779.99,7,282,1,1,2014-01-26,0
AMEX0100953,72,M,Post-Graduate,Married,$60K-$80K,Blue,62,3693.29,756,0.1553,150.82,3542.47,837.09,12.68,66,0,1,2,1.0827,1.6297,0.7434,0,56.12,471052,0.333,0.0629,0.2871,604.41,9,38,1,0,2007-06-07,0
AMEX0100954,21,M,Graduate,Married,Less than $40K,Blue,226,4207.01,773,0.1757,265.9,3941.11,817.85,4.84,169,1,0,2,1.4539,1.5745,0.6952,1,32.86,20375,0.2489,0.166,0.2747,611.23,5,236,0,0,2019-07-20,0
AMEX0100955,40,M,Post-Graduate,Single,$40K-$60K,Centurion,47,91903.18,399,0.3612,5172.45,86730.73,47232.05,1026.78,46,0,1,3,1.6656,1.5887,0.3655,5,73.9,16159,0.05,0.2227,0.252,936.55,5,10,0,0,2002-08-20,0
AMEX0100956,46,F,Uneducated,Married,$60K-$80K,Gold,139,46181.5,594,0.7555,14479.67,31701.83,40729.9,636.4,64,0,0,5,1.0054,1.7666,0.5883,0,69.15,270615,0.4383,0.0963,0.1467,70.06,10,148,0,1,2004-10-17,0
AMEX0100957,53,F,High School,Single,$60K-$80K,Green,22,10387.3,328,0.4715,1283.5,9103.8,2916.4,66.28,44,0,1,3,0.9085,1.1539,0.6539,0,38.52,449227,0.4123,0.2968,0.2942,534.07,2,265,1,0,2013-08-03,0
AMEX0100958,74,M,High School,Single,$40K-$60K,Blue,230,6795.51,722,0.1903,1067.49,5728.02,755.89,14.82,51,0,2,2,0.932,1.1708,0.8226,0,35.78,338412,0.0069,0.2485,0.1958,158.11,6,69,1,0,2020-09-28,0
AMEX0100959,40,M,Uneducated,Single,$60K-$80K,Blue,107,8861.55,710,0.431,2495.23,6366.32,2791.67,38.24,73,1,0,3,0.5772,0.8375,0.8112,0,69.45,209105,0.1748,0.2576,0.1266,811.6,6,223,0,1,2025-02-22,0
AMEX0100960,24,F,Graduate,Divorced,Less than $40K,Blue,128,6572.44,438,0.2718,824.29,5748.15,2133.82,118.55,18,4,3,1,0.9753,1.2753,0.5279,1,78.11,435937,0.0345,0.1026,0.1586,742.14,6,130,1,1,2003-01-12,0
AMEX0100961,41,F,High School,Married,$60K-$80K,Gold,114,35269.62,307,0.5408,12374.13,22895.49,16139.31,537.98,30,4,2,1,0.9663,0.6141,0.5536,0,92.15,260023,0.0606,0.2719,0.1493,753.45,5,159,1,1,2025-03-30,1
AMEX0100962,37,M,Some College,Married,$120K+,Platinum,130,47351.43,493,0.2777,2662.05,44689.38,10762.08,467.92,23,0,1,1,1.1656,0.7677,0.9328,5,35.16,168662,0.1053,0.3917,0.2343,161.37,2,257,0,1,2004-08-13,1
AMEX0100963,39,F,Graduate,Married,$60K-$80K,Green,297,8298.83,774,0.3867,1567.36,6731.47,2100.99,14.29,147,1,0,3,1.6934,1.1171,0.5523,0,62.13,21101,0.2658,0.1264,0.2387,444.99,7,297,1,0,2009-06-16,1
AMEX0100964,44,M,High School,Married,$40K-$60K,Gold,175,41587.73,768,0.0663,1944.2,39643.53,2083.62,104.18,20,3,3,1,1.211,0.5603,0.9095,0,76.53,323382,0.4104,0.077,0.0501,736.44,8,48,1,1,2009-11-20,0
AMEX0100965,31,F,Graduate,Single,$120K+,Green,248,17020.94,380,0.0714,262.82,16758.12,917.23,4.7,195,1,0,5,0.8336,1.5168,0.9767,0,69.85,42563,0.0496,0.2315,0.2416,261.77,6,55,1,0,2011-01-11,1
AMEX0100966,39,M,Post-Graduate,Married,$40K-$60K,Blue,242,8911.88,587,0.4653,3469.42,5442.46,2757.5,16.81,164,5,1,1,1.5772,1.4118,0.6972,0,75.16,233688,0.0777,0.2193,0.2923,630.9,6,328,1,1,2020-12-17,1
AMEX0100967,78,M,Graduate,Married,Less than $40K,Centurion,169,164508.7,514,0.2318,33429.26,131079.44,44804.93,722.66,62,1,0,4,1.0645,1.4825,0.8132,1,41.96,157763,0.3584,0.3654,0.023,509.16,8,29,0,1,2017-04-12,0
AMEX0100968,53,M,High School,Single,$40K-$60K,Green,148,10555.89,774,0.3421,1258.27,9297.62,2941.12,23.72,124,0,2,2,1.6527,1.552,0.878,4,45.89,313362,0.4825,0.0124,0.1101,38.42,7,184,1,1,2018-07-31,0
AMEX0100969,38,F,Post-Graduate,Divorced,$40K-$60K,Platinum,89,78563.03,648,0.3696,6788.29,71774.74,27644.69,170.65,162,0,1,3,1.7575,1.2252,0.9607,0,22.27,304583,0.4027,0.0268,0.0188,438.11,7,348,1,1,2018-10-13,0
AMEX0100970,51,M,High School,Single,Less than $40K,Gold,291,22268.14,473,0.468,2030.37,20237.77,13877.13,175.66,79,0,4,2,1.0064,0.9929,0.8431,0,65.86,484368,0.3367,0.2021,0.1945,867.49,8,3,0,1,2024-08-13,0
AMEX0100971,50,M,Post-Graduate,Married,$40K-$60K,Gold,94,43267.12,562,0.0232,368.8,42898.32,525.87,6.19,85,0,0,3,0.7324,1.2851,0.9379,0,39.46,409086,0.1206,0.1116,0.2209,780.58,7,100,1,0,2004-12-23,0
AMEX0100972,41,M,Post-Graduate,Married,$60K-$80K,Green,238,15762.62,319,0.0702,861.92,14900.7,1270.25,18.41,69,0,5,2,1.6785,0.9314,0.7347,1,53.19,136255,0.4535,0.3994,0.1535,822.52,0,131,1,0,2018-01-24,0
AMEX0100973,75,F,Uneducated,Single,$80K-$120K,Centurion,232,111326.84,413,0.264,6070.91,105255.93,33627.5,254.75,132,2,1,3,1.5549,1.7583,0.276,4,75.82,207832,0.3615,0.1232,0.2665,946.96,10,196,0,0,2009-10-07,0
AMEX0100974,26,F,Some College,Married,$40K-$60K,Blue,148,5800.58,334,0.0427,186.43,5614.15,230.8,10.99,21,0,2,5,1.2054,1.0097,0.8372,3,41.71,433211,0.2591,0.0448,0.105,163.83,8,113,1,0,2019-03-06,1
AMEX0100975,70,M,Graduate,Married,Less than $40K,Blue,172,6476.64,443,0.5359,2275.16,4201.48,4786.2,30.68,156,0,2,2,1.4538,1.8923,0.5369,4,69.06,187755,0.4585,0.169,0.0079,113.05,10,202,1,1,2005-06-30,0
AMEX0100976,54,M,High School,Married,$40K-$60K,Platinum,25,40203.22,795,0.0784,878.38,39324.84,1930.72,62.28,31,2,2,3,0.8452,1.7057,0.9119,2,61.09,454600,0.0066,0.3727,0.0941,764.38,7,6,1,0,2011-05-26,0
AMEX0100977,40,F,Graduate,Married,$40K-$60K,Gold,165,13262.43,547,0.3177,1728.82,11533.61,2401.92,26.11,92,1,0,2,1.7458,0.7983,0.3775,0,55.67,308436,0.366,0.1166,0.097,140.84,8,6,1,0,2010-09-09,0
AMEX0100978,78,M,Some College,Married,$40K-$60K,Gold,82,17726.68,492,0.2758,2036.23,15690.45,2663.93,24.44,109,1,0,4,1.537,1.0291,0.8326,2,76.67,32915,0.0656,0.2003,0.059,571.78,6,249,0,0,2014-02-16,0
AMEX0100979,42,M,Some College,Married,$80K-$120K,Gold,43,21723.23,473,0.346,1718.84,20004.39,7841.79,58.96,133,1,1,3,1.3471,1.5654,0.7868,0,85.56,469598,0.4755,0.2697,0.138,754.61,8,76,0,0,2019-12-31,0
AMEX0100980,33,F,Uneducated,Single,$60K-$80K,Gold,293,23256.49,594,0.266,974.07,22282.42,5705.47,196.74,29,0,2,2,1.9051,1.692,0.428,0,90.17,22901,0.4837,0.3656,0.2593,530.92,5,99,0,0,2009-03-18,0
AMEX0100981,36,M,Some College,Married,$60K-$80K,Green,263,19215.48,752,0.4272,5162.04,14053.44,8352.01,52.53,159,0,3,4,1.4978,1.4436,0.2806,1,59.21,486202,0.0001,0.3933,0.0303,70.41,8,182,1,1,2021-08-15,0
AMEX0100982,24,M,Graduate,Married,$40K-$60K,Green,195,19904.97,761,0.1578,2293.85,17611.12,1931.32,13.14,147,0,4,3,0.9173,1.4582,0.4095,1,59.19,121493,0.4163,0.1943,0.0727,673.91,8,185,1,0,2014-11-26,0
